loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,last_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,chargeoff_within_12_mths,pub_rec_bankruptcies,tax_liens,revol_util_missing,loan_to_income,installment_ratio,credit_age_years,loan_duration_days,high_dti_flag,high_interest_flag,target_default
12000,12000, 36 months,10.75,391.45,B,B2,tektonics design group,2 years,RENT,38500.0,Not Verified,2010-08-01,Fully Paid,debt_consolidation,232xx,VA,14.81,0,2002-04-01,0,0.0,0.0,8,0,15426,65.3,13,2011-07-01,2012-06-01,0.0,0.0,0.0,0.0,0,0.3116883116883117,0.010167532467532468,8.33972602739726,334.0,0,0,0
6000,6000, 36 months,10.75,195.73,B,B2,Citigroup,4 years,RENT,54996.0,Verified,2010-07-01,Fully Paid,debt_consolidation,115xx,NY,13.31,0,2004-09-01,0,0.0,0.0,8,0,7999,47.1,9,2011-11-01,2016-05-01,0.0,0.0,0.0,0.0,0,0.10909884355225835,0.0035589861080805875,5.832876712328767,488.0,0,0,0
8500,8500, 60 months,15.21,203.16,D,D2,Capital One,8 years,MORTGAGE,50004.0,Verified,2010-08-01,Fully Paid,other,238xx,VA,20.9,6,1995-03-01,3,14.0,34.0,8,1,218,5.9,20,2011-04-01,2015-06-01,0.0,0.0,0.0,0.0,0,0.16998640108791296,0.0040628749700024,15.43013698630137,243.0,1,1,0
15000,15000, 60 months,13.61,346.0,C,C2,"Inspiring Champions, Inc.",3 years,RENT,72000.0,Verified,2010-08-01,Fully Paid,debt_consolidation,921xx,CA,20.62,0,1990-11-01,0,78.0,0.0,7,0,41897,80.3,21,2014-09-01,2014-10-01,0.0,0.0,0.0,0.0,0,0.20833333333333334,0.004805555555555556,19.76164383561644,1492.0,1,0,0
7500,7500, 36 months,11.49,247.29,B,B4,Urban Airship,1 year,RENT,68000.0,Not Verified,2010-07-01,Fully Paid,debt_consolidation,972xx,OR,6.07,1,2003-12-01,0,17.0,0.0,8,0,7224,70.1,11,2013-02-01,2013-02-01,0.0,0.0,0.0,0.0,0,0.11029411764705882,0.0036366176470588236,6.586301369863014,946.0,0,0,0
9000,9000, 60 months,15.58,216.86,D,D3,Museum of Contemporary Art,3 years,RENT,41004.0,Source Verified,2010-08-01,Charged Off,other,606xx,IL,18.93,1,1998-02-01,3,16.0,0.0,7,0,3173,42.3,22,2015-04-01,2015-09-01,0.0,0.0,0.0,0.0,0,0.21949078138718173,0.005288752316847137,12.504109589041096,1704.0,0,1,1
15250,15250, 60 months,15.58,367.46,D,D3,Fresenius Medical,7 years,MORTGAGE,72000.0,Verified,2010-08-01,Fully Paid,debt_consolidation,299xx,SC,19.42,0,1998-04-01,0,0.0,0.0,14,0,47581,64.7,35,2015-02-01,2016-05-01,0.0,0.0,0.0,0.0,0,0.21180555555555555,0.005103611111111111,12.342465753424657,1645.0,0,1,0
2800,2800, 60 months,11.49,61.57,B,B4,The Coggins Co.,< 1 year,RENT,24000.0,Not Verified,2010-08-01,Fully Paid,debt_consolidation,926xx,CA,4.0,0,2000-12-01,0,0.0,97.0,7,1,2183,19.5,23,2011-10-01,2014-07-01,0.0,0.0,1.0,0.0,0,0.11666666666666667,0.002565416666666667,9.67123287671233,426.0,0,0,0
12000,12000, 60 months,11.49,263.86,B,B4,Siemens,3 years,RENT,52000.0,Verified,2010-08-01,Fully Paid,credit_card,751xx,TX,17.64,0,1998-07-01,0,0.0,0.0,11,0,19159,33.4,24,2015-08-01,2015-08-01,0.0,0.0,0.0,0.0,0,0.23076923076923078,0.005074230769230769,12.093150684931507,1826.0,0,0,0
17000,17000, 60 months,15.21,406.31,D,D2,Paxton Media,4 years,MORTGAGE,51000.0,Verified,2010-08-01,Fully Paid,debt_consolidation,420xx,KY,12.09,0,1997-05-01,1,0.0,110.0,10,1,7678,41.1,22,2013-01-01,2013-02-01,0.0,0.0,1.0,0.0,0,0.3333333333333333,0.007966862745098039,13.26027397260274,884.0,0,1,0
12000,12000, 36 months,10.38,389.36,B,B1,Financial Debt Relief ,3 years,OWN,56600.0,Verified,2010-08-01,Charged Off,home_improvement,347xx,FL,6.51,0,1995-07-01,5,0.0,0.0,8,0,8717,28.7,52,2011-12-01,2016-04-01,0.0,0.0,0.0,0.0,0,0.21201413427561838,0.006879151943462898,15.095890410958905,487.0,0,0,1
15750,15750, 36 months,10.75,513.78,B,B2,Sparrow Specialty Hospital,6 years,MORTGAGE,168000.0,Verified,2010-08-01,Fully Paid,debt_consolidation,488xx,MI,11.44,0,1993-12-01,0,50.0,0.0,13,0,6593,13.9,43,2012-06-01,2012-06-01,0.0,0.0,0.0,0.0,0,0.09375,0.0030582142857142856,16.676712328767124,670.0,0,0,0
18200,18200, 60 months,13.23,416.26,C,C1,HCPS,10+ years,MORTGAGE,60000.0,Verified,2010-08-01,Fully Paid,debt_consolidation,210xx,MD,17.88,0,1991-01-01,1,0.0,0.0,5,0,30575,66.3,15,2013-03-01,2016-05-01,0.0,0.0,0.0,0.0,0,0.30333333333333334,0.006937666666666667,19.594520547945205,943.0,0,0,0
6000,6000, 36 months,7.88,187.69,A,A5,Cartus,5 years,RENT,40000.0,Source Verified,2010-08-01,Fully Paid,moving,125xx,NY,3.12,0,1999-08-01,0,69.0,0.0,5,0,3148,29.7,13,2011-06-01,2011-06-01,0.0,0.0,0.0,0.0,0,0.15,0.00469225,11.008219178082191,304.0,0,0,0
5000,5000, 60 months,11.86,110.87,B,B5,US Army,8 years,RENT,74400.0,Source Verified,2010-08-01,Fully Paid,small_business,309xx,GA,21.18,0,2001-11-01,0,0.0,0.0,12,0,11555,60.5,24,2011-06-01,2016-01-01,0.0,0.0,0.0,0.0,0,0.06720430107526881,0.0014901881720430108,8.753424657534246,304.0,1,0,0
8000,8000, 36 months,13.61,271.91,C,C2,Dallas Veterans Affairs Research Corp,2 years,MORTGAGE,50000.0,Source Verified,2010-07-01,Fully Paid,home_improvement,751xx,TX,23.71,0,1997-12-01,1,44.0,0.0,8,0,12904,75.9,24,2013-08-01,2016-05-01,0.0,0.0,0.0,0.0,0,0.16,0.005438200000000001,12.58904109589041,1127.0,1,0,0
3000,3000, 60 months,11.49,65.97,B,B4,us postal service,10+ years,RENT,48000.0,Verified,2010-08-01,Fully Paid,wedding,300xx,GA,11.75,0,1997-10-01,1,80.0,66.0,9,1,9910,81.9,18,2010-11-01,2010-12-01,0.0,0.0,0.0,0.0,0,0.0625,0.001374375,12.841095890410958,92.0,0,0,0
10000,10000, 60 months,16.82,247.56,E,E2,Ropes  and  Gray LLP,3 years,RENT,53004.0,Verified,2010-08-01,Fully Paid,debt_consolidation,021xx,MA,12.54,0,1996-01-01,2,49.0,0.0,9,0,6630,52.0,15,2014-07-01,2016-04-01,0.0,0.0,0.0,0.0,0,0.18866500641461023,0.00467059089880009,14.591780821917808,1430.0,0,1,0
2000,2000, 36 months,6.76,61.54,A,A2,DC Public Schools,3 years,RENT,48255.0,Source Verified,2010-08-01,Fully Paid,moving,200xx,DC,4.75,0,1991-02-01,0,0.0,0.0,5,0,5187,11.0,7,2010-09-01,2010-09-01,0.0,0.0,0.0,0.0,0,0.041446482229820746,0.0012753082582115842,19.50958904109589,31.0,0,0,0
8000,8000, 36 months,13.61,271.91,C,C2,Brookhaven Lab,10+ years,RENT,96500.0,Not Verified,2010-07-01,Fully Paid,other,117xx,NY,23.56,0,1985-05-01,3,0.0,0.0,14,0,15310,77.3,47,2011-03-01,2014-03-01,0.0,0.0,0.0,0.0,0,0.08290155440414508,0.0028177202072538865,25.183561643835617,243.0,1,0,0
1500,1500, 36 months,13.61,50.99,C,C2,US Homeland Security,2 years,RENT,74600.0,Verified,2010-07-01,Fully Paid,debt_consolidation,200xx,DC,1.66,0,2005-01-01,2,63.0,0.0,4,0,300,27.3,6,2013-01-01,2016-05-01,0.0,0.0,0.0,0.0,0,0.020107238605898123,0.0006835120643431636,5.498630136986302,915.0,0,0,0
25000,25000, 36 months,18.3,907.58,F,F1,Liberty Murual,10+ years,RENT,84500.0,Verified,2010-08-01,Fully Paid,debt_consolidation,018xx,MA,20.22,0,1992-04-01,0,0.0,0.0,13,0,37458,84.8,26,2013-07-01,2014-07-01,0.0,0.0,0.0,0.0,0,0.2958579881656805,0.010740591715976331,18.345205479452055,1065.0,1,1,0
2100,2100, 36 months,6.76,64.62,A,A2,Children's Medical Center,1 year,RENT,52800.0,Not Verified,2010-07-01,Fully Paid,moving,750xx,TX,18.68,0,2000-09-01,3,0.0,0.0,16,0,10936,48.3,33,2012-04-01,2016-05-01,0.0,0.0,0.0,0.0,0,0.03977272727272727,0.0012238636363636364,9.835616438356164,640.0,0,0,0
1000,1000, 60 months,7.88,20.22,A,A5,Southern Co,5 years,MORTGAGE,54000.0,Verified,2010-07-01,Fully Paid,debt_consolidation,351xx,AL,20.09,0,1995-01-01,0,0.0,0.0,6,0,9719,32.1,18,2015-08-01,2016-05-01,0.0,0.0,0.0,0.0,0,0.018518518518518517,0.00037444444444444444,15.506849315068493,1857.0,1,0,0
4500,4500, 60 months,16.45,110.52,E,E1,Dixon Valve,5 years,RENT,27600.0,Source Verified,2010-07-01,Charged Off,major_purchase,216xx,MD,22.65,0,1996-05-01,1,38.0,0.0,7,0,3023,67.2,15,2012-08-01,2013-02-01,0.0,0.0,0.0,0.0,0,0.16304347826086957,0.004004347826086957,14.175342465753424,762.0,1,1,1
5000,5000, 60 months,10.38,107.18,B,B1,school dist. of palm beach county,3 years,MORTGAGE,78000.0,Not Verified,2010-07-01,Fully Paid,home_improvement,334xx,FL,20.48,0,1975-02-01,1,0.0,0.0,14,0,13883,35.5,54,2012-04-01,2013-10-01,0.0,0.0,0.0,0.0,0,0.0641025641025641,0.0013741025641025642,35.43561643835616,640.0,1,0,0
20000,20000, 60 months,13.61,461.34,C,C2,WELLS FARGO,9 years,RENT,99500.0,Verified,2010-08-01,Fully Paid,debt_consolidation,070xx,NJ,6.4,0,1994-02-01,0,31.0,0.0,6,0,13221,63.0,10,2015-01-01,2016-04-01,0.0,0.0,0.0,0.0,0,0.20100502512562815,0.004636582914572864,16.506849315068493,1614.0,0,0,0
20000,20000, 36 months,7.88,625.63,A,A5,Pekin Hospital,< 1 year,MORTGAGE,110000.0,Verified,2010-08-01,Fully Paid,home_improvement,617xx,IL,5.68,0,1997-10-01,1,0.0,0.0,13,0,9387,13.4,37,2011-08-01,2015-01-01,0.0,0.0,0.0,0.0,0,0.18181818181818182,0.005687545454545455,12.841095890410958,365.0,0,0,0
7000,7000, 60 months,13.98,162.81,C,C3,west penn allegheny health system,10+ years,RENT,61200.0,Not Verified,2010-07-01,Fully Paid,car,150xx,PA,22.98,0,1999-06-01,0,0.0,96.0,9,1,15352,70.1,13,2015-05-01,2015-05-01,0.0,0.0,1.0,0.0,0,0.11437908496732026,0.002660294117647059,11.09041095890411,1765.0,1,0,0
7800,7800, 36 months,15.21,271.2,D,D2,ideal merchandizing,8 years,RENT,60000.0,Source Verified,2010-08-01,Fully Paid,debt_consolidation,021xx,MA,4.7,0,1991-01-01,3,45.0,0.0,9,0,6439,61.3,12,2013-05-01,2015-04-01,0.0,0.0,0.0,0.0,0,0.13,0.00452,19.594520547945205,1004.0,0,1,0
10000,10000, 36 months,10.38,324.46,B,B1,InterVarsity Christian Fellowship,4 years,MORTGAGE,31000.0,Verified,2010-08-01,Fully Paid,debt_consolidation,021xx,MA,7.74,0,2003-10-01,4,0.0,0.0,7,0,22706,69.0,8,2012-12-01,2014-09-01,0.0,0.0,0.0,0.0,0,0.3225806451612903,0.010466451612903225,6.838356164383562,853.0,0,0,0
8500,8500, 36 months,7.51,264.45,A,A4,city of hoquiam,5 years,MORTGAGE,66000.0,Not Verified,2010-07-01,Fully Paid,car,985xx,WA,11.49,0,1995-01-01,4,68.0,0.0,12,0,9704,16.7,24,2013-08-01,2013-08-01,0.0,0.0,0.0,0.0,0,0.12878787878787878,0.004006818181818182,15.506849315068493,1127.0,0,0,0
25000,25000, 60 months,11.86,554.35,B,B5,panalpina,10+ years,MORTGAGE,102000.0,Verified,2010-08-01,Charged Off,debt_consolidation,115xx,NY,10.82,0,1992-10-01,0,0.0,0.0,15,0,10632,19.0,30,2015-03-01,2016-03-01,0.0,0.0,0.0,0.0,0,0.24509803921568626,0.005434803921568628,17.843835616438355,1673.0,0,0,1
15000,15000, 36 months,7.51,466.67,A,A4,ST. FRANCES CABRINI HOSPITAL,5 years,MORTGAGE,96000.0,Source Verified,2010-08-01,Fully Paid,medical,713xx,LA,11.19,0,1995-12-01,1,81.0,0.0,6,0,1467,9.2,17,2013-08-01,2013-08-01,0.0,0.0,0.0,0.0,0,0.15625,0.004861145833333334,14.676712328767124,1096.0,0,0,0
3000,3000, 60 months,10.75,64.86,B,B2,Falling Leaves Health,< 1 year,RENT,24000.0,Source Verified,2010-07-01,Fully Paid,medical,802xx,CO,10.9,0,1999-10-01,0,76.0,0.0,7,0,3388,33.2,15,2015-04-01,2015-05-01,0.0,0.0,0.0,0.0,0,0.125,0.0027025,10.756164383561643,1735.0,0,0,0
15250,15250, 60 months,15.21,364.48,D,D2,LACUSC Medical Center,6 years,MORTGAGE,104149.2,Verified,2010-08-01,Fully Paid,debt_consolidation,904xx,CA,16.78,0,1984-11-01,1,0.0,0.0,19,0,39035,76.1,43,2013-11-01,2013-12-01,0.0,0.0,0.0,0.0,0,0.146424552468958,0.003499594812058086,25.764383561643836,1188.0,0,1,0
8400,8400, 36 months,7.51,261.34,A,A4,Buckeye Florida Corp.,10+ years,MORTGAGE,55704.0,Not Verified,2010-07-01,Fully Paid,home_improvement,323xx,FL,11.09,0,1993-05-01,3,0.0,0.0,10,0,25731,46.7,14,2013-08-01,2014-06-01,0.0,0.0,0.0,0.0,0,0.15079707022834984,0.004691584087318684,17.17808219178082,1127.0,0,0,0
2100,2100, 36 months,14.72,72.51,C,C5,Just Dreams,1 year,RENT,34800.0,Source Verified,2010-07-01,Fully Paid,debt_consolidation,967xx,HI,11.86,0,2005-07-01,2,0.0,0.0,9,0,2906,83.0,12,2013-08-01,2016-05-01,0.0,0.0,0.0,0.0,0,0.0603448275862069,0.0020836206896551724,5.002739726027397,1127.0,0,0,0
20500,20500, 60 months,19.04,532.24,F,F3,Mitsui Foods,3 years,MORTGAGE,54889.0,Verified,2010-08-01,Charged Off,debt_consolidation,070xx,NJ,18.63,0,1996-08-01,0,0.0,0.0,10,0,9048,74.9,36,2011-07-01,2016-05-01,0.0,0.0,0.0,0.0,0,0.37348102534205396,0.009696660533075845,14.008219178082191,334.0,0,1,1
7500,7500, 60 months,18.67,193.2,F,F2,Lindquist & Vennum P.L.L.P.,10+ years,RENT,36000.0,Source Verified,2010-07-01,Fully Paid,credit_card,550xx,MN,4.7,0,1999-03-01,0,0.0,0.0,3,0,6654,92.4,6,2015-08-01,2015-12-01,0.0,0.0,0.0,0.0,0,0.20833333333333334,0.005366666666666666,11.342465753424657,1857.0,0,1,0
10000,10000, 60 months,15.58,240.96,D,D3,PRC,10+ years,MORTGAGE,56898.0,Verified,2010-08-01,Charged Off,wedding,330xx,FL,7.26,0,1995-06-01,1,62.0,0.0,12,0,4027,60.5,17,2013-04-01,2013-10-01,0.0,0.0,0.0,0.0,0,0.17575310204225106,0.0042349467468100815,15.178082191780822,974.0,0,1,1
8000,8000, 36 months,10.38,259.57,B,B1,Paul Gibbs Studio,10+ years,MORTGAGE,80100.0,Source Verified,2010-07-01,Fully Paid,other,176xx,PA,8.09,0,2000-05-01,2,0.0,0.0,9,0,18909,66.6,14,2013-08-01,2016-05-01,0.0,0.0,0.0,0.0,0,0.09987515605493133,0.003240574282147316,10.172602739726027,1127.0,0,0,0
10000,10000, 36 months,13.98,341.68,C,C3,carey limousine,5 years,RENT,50000.0,Not Verified,2010-07-01,Fully Paid,credit_card,331xx,FL,16.32,0,2000-08-01,0,0.0,0.0,4,0,21100,94.6,16,2013-08-01,2013-08-01,0.0,0.0,0.0,0.0,0,0.2,0.0068336000000000004,9.92054794520548,1127.0,0,0,0
15000,15000, 60 months,15.95,364.38,D,D4,JBT AeroTech Corp,4 years,MORTGAGE,64000.0,Source Verified,2010-08-01,Fully Paid,debt_consolidation,773xx,TX,20.68,0,2000-02-01,3,0.0,111.0,10,1,14014,73.2,19,2015-08-01,2016-03-01,0.0,0.0,1.0,0.0,0,0.234375,0.0056934375,10.504109589041096,1826.0,1,1,0
8000,8000, 36 months,13.98,273.35,C,C3,Comcast,1 year,RENT,50000.0,Source Verified,2010-08-01,Fully Paid,debt_consolidation,303xx,GA,13.13,0,2005-02-01,0,0.0,0.0,4,0,8328,79.3,4,2011-02-01,2013-04-01,0.0,0.0,0.0,0.0,0,0.16,0.0054670000000000005,5.498630136986302,184.0,0,0,0
7000,7000, 36 months,7.88,218.97,A,A5,Hubbard Construction Company,3 years,MORTGAGE,60000.0,Not Verified,2010-07-01,Fully Paid,debt_consolidation,337xx,FL,24.4,0,1990-10-01,5,0.0,0.0,10,0,10293,19.5,43,2012-06-01,2016-02-01,0.0,0.0,0.0,0.0,0,0.11666666666666667,0.0036495,19.76164383561644,701.0,1,0,0
5000,5000, 60 months,13.98,116.29,C,C3,Kent County Road Commission,10+ years,MORTGAGE,125000.0,Not Verified,2010-07-01,Fully Paid,credit_card,488xx,MI,12.81,0,1992-03-01,0,0.0,0.0,12,0,24013,91.7,44,2015-08-01,2016-05-01,0.0,0.0,0.0,0.0,0,0.04,0.00093032,18.345205479452055,1857.0,0,0,0
2500,2500, 36 months,13.98,85.42,C,C3,NWMC Springdale AR,4 years,RENT,54000.0,Not Verified,2010-07-01,Fully Paid,vacation,727xx,AR,22.64,0,2003-03-01,1,36.0,0.0,7,0,7957,88.4,15,2010-12-01,2010-12-01,0.0,0.0,0.0,0.0,0,0.046296296296296294,0.0015818518518518519,7.33972602739726,153.0,1,0,0
2100,2100, 60 months,13.61,48.44,C,C2,brickers famous fries,4 years,MORTGAGE,48000.0,Not Verified,2010-07-01,Charged Off,car,173xx,PA,18.5,0,1993-07-01,0,26.0,0.0,10,0,42720,23.1,41,2014-06-01,2016-05-01,0.0,0.0,0.0,0.0,0,0.04375,0.0010091666666666667,17.01095890410959,1431.0,0,0,1
7000,7000, 60 months,15.21,167.31,D,D2,Scott E Bittler,10+ years,RENT,32000.0,Not Verified,2010-07-01,Charged Off,debt_consolidation,238xx,VA,20.93,0,2000-07-01,2,0.0,101.0,12,1,11373,68.2,21,2011-01-01,2016-05-01,0.0,0.0,1.0,0.0,0,0.21875,0.0052284375000000004,10.005479452054795,184.0,1,1,1
10000,10000, 60 months,17.56,251.55,E,E4,U.S. Air Force,5 years,RENT,44000.0,Verified,2010-08-01,Charged Off,other,935xx,CA,13.04,0,2004-09-01,2,70.0,0.0,5,0,396,5.6,12,2012-04-01,2012-08-01,0.0,0.0,0.0,0.0,0,0.22727272727272727,0.005717045454545455,5.917808219178082,609.0,0,1,1
11000,11000, 60 months,15.58,265.06,D,D3,ADVANCED DATA SYSTEMS,10+ years,MORTGAGE,40000.0,Not Verified,2010-07-01,Charged Off,debt_consolidation,604xx,IL,1.64,0,1991-02-01,3,0.0,0.0,8,0,8860,94.3,30,2011-08-01,2012-01-01,0.0,0.0,0.0,0.0,0,0.275,0.0066265000000000004,19.424657534246574,396.0,0,1,1
11000,11000, 36 months,7.88,344.1,A,A5,Scottrade,2 years,OWN,35000.0,Verified,2010-07-01,Fully Paid,home_improvement,631xx,MO,1.8,0,2003-04-01,1,35.0,0.0,10,0,861,12.9,22,2012-05-01,2016-03-01,0.0,0.0,0.0,0.0,0,0.3142857142857143,0.009831428571428573,7.254794520547946,670.0,0,0,0
4200,4200, 60 months,13.61,96.88,C,C2,URS Corporation,7 years,MORTGAGE,84880.0,Source Verified,2010-07-01,Fully Paid,major_purchase,786xx,TX,8.61,0,1995-12-01,0,43.0,0.0,9,0,13888,87.9,20,2015-08-01,2016-05-01,0.0,0.0,0.0,0.0,0,0.04948162111215834,0.0011413760603204523,14.591780821917808,1857.0,0,0,0
2500,2500, 60 months,13.61,57.67,C,C2,ARCELOR MITTAL,2 years,MORTGAGE,92004.0,Not Verified,2010-07-01,Fully Paid,debt_consolidation,150xx,PA,20.83,0,1990-08-01,1,0.0,0.0,6,0,10957,95.3,36,2015-08-01,2015-10-01,0.0,0.0,0.0,0.0,0,0.02717273162036433,0.0006268205730185644,19.92876712328767,1857.0,1,0,0
1700,1700, 36 months,10.75,55.46,B,B2,Mt. Olive Twp,4 years,MORTGAGE,90000.0,Not Verified,2010-07-01,Fully Paid,car,078xx,NJ,15.32,0,1972-08-01,1,81.0,0.0,24,0,28207,35.3,48,2012-10-01,2012-10-01,0.0,0.0,0.0,0.0,0,0.01888888888888889,0.0006162222222222222,37.93972602739726,823.0,0,0,0
4500,4500, 36 months,6.76,138.46,A,A2,Fairfax County Govt.,4 years,MORTGAGE,96000.0,Not Verified,2010-07-01,Fully Paid,car,226xx,VA,8.29,0,2001-07-01,0,0.0,0.0,6,0,5428,37.4,28,2011-03-01,2016-05-01,0.0,0.0,0.0,0.0,0,0.046875,0.0014422916666666668,9.005479452054795,243.0,0,0,0
6000,6000, 60 months,13.61,138.4,C,C2,Health & Hospital Corporation/MetroPlus,6 years,RENT,70000.0,Source Verified,2010-07-01,Fully Paid,vacation,100xx,NY,11.55,0,2004-03-01,0,0.0,0.0,7,0,3429,84.1,13,2015-08-01,2015-08-01,0.0,0.0,0.0,0.0,0,0.08571428571428572,0.0019771428571428574,6.336986301369863,1857.0,0,0,0
5000,5000, 36 months,10.38,162.23,B,B1,Baltimore County Public Schools,5 years,MORTGAGE,47000.0,Not Verified,2010-07-01,Fully Paid,wedding,212xx,MD,14.25,0,1995-10-01,0,43.0,0.0,9,0,8735,69.5,32,2013-08-01,2016-05-01,0.0,0.0,0.0,0.0,0,0.10638297872340426,0.0034517021276595744,14.758904109589041,1127.0,0,0,0
5000,5000, 36 months,13.61,169.95,C,C2,Classic Coach Repair,7 years,RENT,50000.0,Source Verified,2010-07-01,Fully Paid,debt_consolidation,072xx,NJ,5.18,0,2002-08-01,1,0.0,0.0,5,0,6191,82.5,8,2013-08-01,2013-09-01,0.0,0.0,0.0,0.0,0,0.1,0.0033989999999999997,7.920547945205479,1127.0,0,0,0
6000,6000, 36 months,11.86,198.89,B,B5,Penn Mutual,5 years,MORTGAGE,48600.0,Source Verified,2010-07-01,Fully Paid,other,151xx,PA,17.33,0,1999-01-01,0,79.0,0.0,9,0,6815,67.5,23,2012-05-01,2016-03-01,0.0,0.0,0.0,0.0,0,0.12345679012345678,0.00409238683127572,11.504109589041096,670.0,0,0,0
7200,7200, 36 months,15.21,250.34,D,D2,chilis,8 years,MORTGAGE,50004.0,Verified,2010-07-01,Fully Paid,debt_consolidation,301xx,GA,11.57,0,1999-04-01,2,0.0,0.0,10,0,6071,49.0,23,2013-08-01,2013-08-01,0.0,0.0,0.0,0.0,0,0.14398848092152627,0.0050063994880409565,11.257534246575343,1127.0,0,1,0
11000,11000, 60 months,11.49,241.87,B,B4,FedEx Ground,2 years,RENT,41000.0,Verified,2010-07-01,Fully Paid,debt_consolidation,751xx,TX,18.76,1,1999-10-01,0,16.0,0.0,13,0,12516,34.0,21,2014-01-01,2016-05-01,0.0,0.0,0.0,0.0,0,0.2682926829268293,0.0058992682926829266,10.756164383561643,1280.0,0,0,0
4000,4000, 36 months,6.76,123.07,A,A2,Unknown,6 years,MORTGAGE,36000.0,Not Verified,2010-07-01,Fully Paid,major_purchase,973xx,OR,5.8,0,2001-11-01,0,0.0,0.0,8,0,3097,16.7,16,2011-06-01,2015-11-01,0.0,0.0,0.0,0.0,0,0.1111111111111111,0.003418611111111111,8.668493150684931,335.0,0,0,0
13000,13000, 60 months,16.82,321.83,E,E2,Green Fine Salad Co.,2 years,RENT,45000.0,Source Verified,2010-08-01,Fully Paid,debt_consolidation,800xx,CO,22.32,0,1999-05-01,1,0.0,0.0,17,0,10994,51.1,29,2015-06-01,2016-05-01,0.0,0.0,0.0,0.0,0,0.28888888888888886,0.007151777777777778,11.26027397260274,1765.0,1,1,0
5500,5500, 36 months,11.12,180.38,B,B3,Golub Capital,1 year,RENT,33280.0,Source Verified,2010-07-01,Fully Paid,moving,111xx,NY,12.48,0,2004-09-01,0,64.0,0.0,11,0,1987,27.2,15,2013-08-01,2016-05-01,0.0,0.0,0.0,0.0,0,0.16526442307692307,0.005420072115384616,5.832876712328767,1127.0,0,0,0
15000,15000, 36 months,7.88,469.22,A,A5,Skinit Inc,5 years,OWN,91000.0,Source Verified,2010-07-01,Fully Paid,debt_consolidation,920xx,CA,16.8,0,1997-01-01,2,0.0,0.0,6,0,25760,68.5,20,2012-02-01,2012-02-01,0.0,0.0,0.0,0.0,0,0.16483516483516483,0.005156263736263737,13.504109589041096,580.0,0,0,0
2000,2000, 60 months,16.45,49.12,E,E1,Lockheed,< 1 year,MORTGAGE,30000.0,Not Verified,2010-07-01,Fully Paid,debt_consolidation,356xx,AL,10.12,3,1999-05-01,1,5.0,0.0,4,0,756,84.0,16,2014-10-01,2014-11-01,0.0,0.0,0.0,0.0,0,0.06666666666666667,0.0016373333333333333,11.175342465753424,1553.0,0,1,0
19000,19000, 36 months,10.75,619.79,B,B2,Rackspace,5 years,RENT,52000.0,Source Verified,2010-07-01,Fully Paid,major_purchase,782xx,TX,11.93,0,2000-10-01,1,0.0,0.0,4,0,3936,32.8,11,2012-12-01,2012-12-01,0.0,0.0,0.0,0.0,0,0.36538461538461536,0.01191903846153846,9.753424657534246,884.0,0,0,0
8000,8000, 36 months,15.95,281.06,D,D4,"Data Matrix Solutions, Inc.",2 years,MORTGAGE,48000.0,Source Verified,2010-07-01,Fully Paid,home_improvement,210xx,MD,12.6,0,2006-04-01,0,0.0,0.0,7,0,3337,59.6,7,2013-08-01,2014-02-01,0.0,0.0,0.0,0.0,0,0.16666666666666666,0.005855416666666667,4.252054794520548,1127.0,0,1,0
17475,17475, 36 months,7.51,543.67,A,A4,Aurora Healthcare,< 1 year,RENT,58000.0,Not Verified,2010-08-01,Fully Paid,debt_consolidation,532xx,WI,13.68,0,1987-08-01,1,0.0,0.0,10,0,17573,32.1,25,2011-06-01,2014-09-01,0.0,0.0,0.0,0.0,0,0.30129310344827587,0.009373620689655172,23.016438356164382,304.0,0,0,0
15000,15000, 60 months,11.86,332.61,B,B5,Retro Studios,3 years,MORTGAGE,66000.0,Source Verified,2010-08-01,Fully Paid,medical,787xx,TX,8.07,0,1995-10-01,1,0.0,0.0,17,0,21605,43.5,41,2013-11-01,2013-11-01,0.0,0.0,0.0,0.0,0,0.22727272727272727,0.0050395454545454545,14.843835616438357,1188.0,0,0,0
4800,4800, 60 months,10.38,102.89,B,B1,mailquip,10+ years,MORTGAGE,93000.0,Source Verified,2010-07-01,Fully Paid,other,193xx,PA,0.52,0,1998-05-01,3,30.0,0.0,10,0,352,0.8,36,2015-08-01,2015-12-01,0.0,0.0,0.0,0.0,0,0.05161290322580645,0.0011063440860215054,12.175342465753424,1857.0,0,0,0
10000,10000, 60 months,13.61,230.67,C,C2,City of Opelika/Cooper Memorial Library,1 year,RENT,42000.0,Source Verified,2010-07-01,Fully Paid,wedding,368xx,AL,12.69,0,1998-01-01,3,0.0,0.0,7,0,2281,31.7,19,2014-08-01,2015-08-01,0.0,0.0,0.0,0.0,0,0.23809523809523808,0.005492142857142857,12.504109589041096,1492.0,0,0,0
